iata,url
ARM,https://en.wikipedia.org/wiki/Armidale_Airport
AVV,https://en.wikipedia.org/wiki/Avalon_Airport
AYQ,https://en.wikipedia.org/wiki/Ayers_Rock_Airport
BNK,https://en.wikipedia.org/wiki/Ballina_Byron_Gateway_Airport
BXG,https://en.wikipedia.org/wiki/Bendigo_Airport_(Victoria)
BHQ,https://en.wikipedia.org/wiki/Broken_Hill_Airport
BME,https://en.wikipedia.org/wiki/Broome_International_Airport
BQB,https://en.wikipedia.org/wiki/Busselton_Margaret_River_Airport
CFS,https://en.wikipedia.org/wiki/Coffs_Harbour_Airport
None,https://en.wikipedia.org/wiki/Cooma_-_Snowy_Mountains_Airport
DRW,https://en.wikipedia.org/wiki/Darwin_International_Airport
None,https://en.wikipedia.org/wiki/Dubbo_City_Airport
GFF,https://en.wikipedia.org/wiki/Griffith_Airport
HLZ,https://en.wikipedia.org/wiki/Hamilton_Airport_(New_Zealand)
HTI,https://en.wikipedia.org/wiki/Hamilton_Island_Airport
HVB,https://en.wikipedia.org/wiki/Hervey_Bay_Airport
None,https://en.wikipedia.org/wiki/Jacksons_International_Airport
None,https://en.wikipedia.org/wiki/John_F_Kennedy_Airport
LST,https://en.wikipedia.org/wiki/Launceston_Airport
LDH,https://en.wikipedia.org/wiki/Lord_Howe_Island_Airport
MIM,https://en.wikipedia.org/wiki/Merimbula_Airport
MQL,https://en.wikipedia.org/wiki/Mildura_Airport
MRZ,https://en.wikipedia.org/wiki/Moree_Airport
MYA,https://en.wikipedia.org/wiki/Moruya_Airport
NRA,https://en.wikipedia.org/wiki/Narrandera_Airport
None,https://en.wikipedia.org/wiki/Newcastle_Airport,_New_South_Wales
NLK,https://en.wikipedia.org/wiki/Norfolk_Island_Airport
OAG,https://en.wikipedia.org/wiki/Orange_Airport
PKE,https://en.wikipedia.org/wiki/Parkes_Airport
PQQ,https://en.wikipedia.org/wiki/Port_Macquarie_Airport
TYN,https://en.wikipedia.org/wiki/Taiyuan_Wusu_International_Airport
TMW,https://en.wikipedia.org/wiki/Tamworth_Regional_Airport
WTB,https://en.wikipedia.org/wiki/Toowoomba_Wellcamp_Airport
TSV,https://en.wikipedia.org/wiki/Townsville_Airport
WGA,https://en.wikipedia.org/wiki/Wagga_Wagga_Airport
PPP,https://en.wikipedia.org/wiki/Whitsunday_Coast_Airport
None,https://en.wikipedia.org/wiki/Cancun_Airport
XCR,https://en.wikipedia.org/wiki/Ch%C3%A2lons_Vatry_Airport
None,https://en.wikipedia.org/wiki/Copernicus_Airport_Wroc%C5%82aw
DLE,https://en.wikipedia.org/wiki/Dole%E2%80%93Jura_Airport
MST,https://en.wikipedia.org/wiki/Maastricht_Aachen_Airport
None,https://en.wikipedia.org/wiki/Marrakech_Airport
None,https://en.wikipedia.org/wiki/Nikola_Tesla_International_Airport
None,https://en.wikipedia.org/wiki/Ponta_Delgada_Airport
None,https://en.wikipedia.org/wiki/Sal_Airport
TUF,https://en.wikipedia.org/wiki/Tours_Val_de_Loire_Airport
None,https://en.wikipedia.org/wiki/Trapani_Airport
ADF,https://en.wikipedia.org/wiki/Ad%C4%B1yaman_Airport
PNR,https://en.wikipedia.org/wiki/Agostinho-Neto_International_Airport
MZH,https://en.wikipedia.org/wiki/Amasya_Merzifon_Airport
None,https://en.wikipedia.org/wiki/Aqtau_International_Airport
AJI,https://en.wikipedia.org/wiki/A%C4%9Fr%C4%B1_Airport
EDO,https://en.wikipedia.org/wiki/Bal%C4%B1kesir_Koca_Seyit_Airport
BAL,https://en.wikipedia.org/wiki/Batman_Airport
NBC,https://en.wikipedia.org/wiki/Begishevo_Airport
OGZ,https://en.wikipedia.org/wiki/Beslan_Airport
BGG,https://en.wikipedia.org/wiki/Bing%C3%B6l_Airport
None,https://en.wikipedia.org/wiki/Bukhara_Airport
BHK,https://en.wikipedia.org/wiki/Bukhara_International_Airport
CEK,https://en.wikipedia.org/wiki/Chelyabinsk_Airport
CRA,https://en.wikipedia.org/wiki/Craiova_International_Airport
DNZ,https://en.wikipedia.org/wiki/Denizli_%C3%87ardak_Airport
DIY,https://en.wikipedia.org/wiki/Diyarbak%C4%B1r_Airport
None,https://en.wikipedia.org/wiki/Domodedovo_International_Airport
EZS,https://en.wikipedia.org/wiki/Elaz%C4%B1%C4%9F_Airport
ECN,https://en.wikipedia.org/wiki/Ercan_International_Airport
ERC,https://en.wikipedia.org/wiki/Erzincan_Airport
ERZ,https://en.wikipedia.org/wiki/Erzurum_Airport
GNJ,https://en.wikipedia.org/wiki/Ganja_International_Airport
GBT,https://en.wikipedia.org/wiki/Gorgan_Airport
YKO,https://en.wikipedia.org/wiki/Hakkari%E2%80%93Y%C3%BCksekova_Airport
HTY,https://en.wikipedia.org/wiki/Hatay_Airport
IFN,https://en.wikipedia.org/wiki/Isfahan_Shahid_Beheshti_International_Airport
ISE,https://en.wikipedia.org/wiki/Isparta_S%C3%BCleyman_Demirel_Airport
IGD,https://en.wikipedia.org/wiki/I%C4%9Fd%C4%B1r_Airport
GRV,https://en.wikipedia.org/wiki/Kadyrov_Grozny_International_Airport
KCM,https://en.wikipedia.org/wiki/Kahramanmara%C5%9F_Airport
KLF,https://en.wikipedia.org/wiki/Kaluga_(Grabtsevo)_Airport
KSY,https://en.wikipedia.org/wiki/Kars_Harakani_Airport
KFS,https://en.wikipedia.org/wiki/Kastamonu_Airport
None,https://en.wikipedia.org/wiki/Kirkuk_Airport
KYA,https://en.wikipedia.org/wiki/Konya_Airport
None,https://en.wikipedia.org/wiki/Madrid_Barajas_Airport
None,https://en.wikipedia.org/wiki/Malatya_Airport
MQM,https://en.wikipedia.org/wiki/Mardin_Airport
MHD,https://en.wikipedia.org/wiki/Mashhad_Shahid_Hasheminejad_International_Airport
CND,https://en.wikipedia.org/wiki/Mihail_Kog%C4%83lniceanu_International_Airport
MRA,https://en.wikipedia.org/wiki/Misrata_Airport
KVO,https://en.wikipedia.org/wiki/Morava_Airport
None,https://en.wikipedia.org/wiki/Moscow_Vnukovo_Airport
MSR,https://en.wikipedia.org/wiki/Mu%C5%9F_Airport
NAJ,https://en.wikipedia.org/wiki/Nakhchivan_International_Airport
NAL,https://en.wikipedia.org/wiki/Nalchik_Airport
NAV,https://en.wikipedia.org/wiki/Nev%C5%9Fehir_Kapadokya_Airport
NCU,https://en.wikipedia.org/wiki/Nukus_Airport
None,https://en.wikipedia.org/wiki/Oran_Airport
None,https://en.wikipedia.org/wiki/Ordu-Giresun_Airport
None,https://en.wikipedia.org/wiki/Oujda_Airport
PHC,https://en.wikipedia.org/wiki/Port_Harcourt_International_Airport
HAH,https://en.wikipedia.org/wiki/Prince_Said_Ibrahim_International_Airport
KSQ,https://en.wikipedia.org/wiki/Qarshi_Airport
None,https://en.wikipedia.org/wiki/Rize-Artvin_Airport
None,https://en.wikipedia.org/wiki/Roschino_International_Airport
None,https://en.wikipedia.org/wiki/Samarqand_International_Airport
KGF,https://en.wikipedia.org/wiki/Sary-Arka_Airport
None,https://en.wikipedia.org/wiki/Shpakovskoye_Airport
NOP,https://en.wikipedia.org/wiki/Sinop_Airport
VAS,https://en.wikipedia.org/wiki/Sivas_Airport
None,https://en.wikipedia.org/wiki/Soekarno_Hatta_International_Airport
STW,https://en.wikipedia.org/wiki/Stavropol_Shpakovskoye_Airport
GOJ,https://en.wikipedia.org/wiki/Strigino_International_Airport
None,https://en.wikipedia.org/wiki/Ta%27if_Regional_Airport
TJK,https://en.wikipedia.org/wiki/Tokat_Airport
None,https://en.wikipedia.org/wiki/Tsentralny_Airport
None,https://en.wikipedia.org/wiki/Turkistan_Airport
None,https://en.wikipedia.org/wiki/Van_Airport
None,https://en.wikipedia.org/wiki/Volgograd_International
KZR,https://en.wikipedia.org/wiki/Zafer_Airport
ONQ,https://en.wikipedia.org/wiki/Zonguldak_Airport
CKZ,https://en.wikipedia.org/wiki/%C3%87anakkale_Airport
GNY,https://en.wikipedia.org/wiki/%C5%9Eanl%C4%B1urfa_GAP_Airport
None,https://en.wikipedia.org/wiki/%C5%9E%C4%B1rnak_Airport
SKZ,https://en.wikipedia.org/wiki/Begum_Nusrat_Bhutto_International_Airport
None,https://en.wikipedia.org/wiki/Lahore_International_Airport
GWD,https://en.wikipedia.org/wiki/New_Gwadar_International_Airport
None,https://en.wikipedia.org/wiki/Peshawar_International_Airport
None,https://en.wikipedia.org/wiki/Skardu_Airport
TUK,https://en.wikipedia.org/wiki/Turbat_International_Airport
None,https://en.wikipedia.org/wiki/Arrecife_Airport
None,https://en.wikipedia.org/wiki/Bari_Karol_Wojtyla_Airport
SCN,https://en.wikipedia.org/wiki/Saarbr%C3%BCcken_Airport
None,https://en.wikipedia.org/wiki/Tenerife%E2%80%93South_Airport
EYP,https://en.wikipedia.org/wiki/El_Alcarav%C3%A1n_Airport
RVE,https://en.wikipedia.org/wiki/Los_Colonizadores_Airport
LPZ,https://en.wikipedia.org/wiki/Los_Pozos_Airport
AUC,https://en.wikipedia.org/wiki/Santiago_P%C3%A9rez_Quiroz_Airport
SMR,https://en.wikipedia.org/wiki/Sim%C3%B3n_Bol%C3%ADvar_International_Airport_(Colombia)
None,https://en.wikipedia.org/wiki/Concord-Padgett_Regional_Airport
CRP,https://en.wikipedia.org/wiki/Corpus_Christi_International_Airport
None,https://en.wikipedia.org/wiki/Tweed_New_Haven_Regional_Airport
ENU,https://en.wikipedia.org/wiki/Akanu_Ibiam_International_Airport
AKR,https://en.wikipedia.org/wiki/Akure_Airport
None,https://en.wikipedia.org/wiki/Akwa_Ibom_Airport
ANA,https://en.wikipedia.org/wiki/Anambra_International_Cargo_Airport
ABB,https://en.wikipedia.org/wiki/Asaba_International_Airport
None,https://en.wikipedia.org/wiki/Bayelsa_International_Airport
BNI,https://en.wikipedia.org/wiki/Benin_Airport
IBA,https://en.wikipedia.org/wiki/Ibadan_Airport
None,https://en.wikipedia.org/wiki/Ilorin_International_Airport
None,https://en.wikipedia.org/wiki/Kaduna_Airport
None,https://en.wikipedia.org/wiki/Kebbi_International_Airport
CBQ,https://en.wikipedia.org/wiki/Margaret_Ekpo_International_Airport
None,https://en.wikipedia.org/wiki/Port_Bouet_Airport
QOW,https://en.wikipedia.org/wiki/Sam_Mbakwe_Airport
QRW,https://en.wikipedia.org/wiki/Warri_Airport
JOS,https://en.wikipedia.org/wiki/Yakubu_Gowon_Airport
DLU,https://en.wikipedia.org/wiki/Dali_Fengyi_Airport
HDY,https://en.wikipedia.org/wiki/Hat_Yai_International_Airport
SWA,https://en.wikipedia.org/wiki/Jieyang_Chaoshan_International_Airport
SUB,https://en.wikipedia.org/wiki/Juanda_International_Airport
KJT,https://en.wikipedia.org/wiki/Kertajati_International_Airport
LBJ,https://en.wikipedia.org/wiki/Komodo_International_Airport
KNO,https://en.wikipedia.org/wiki/Kualanamu_International_Airport
KCH,https://en.wikipedia.org/wiki/Kuching_International_Airport
LHW,https://en.wikipedia.org/wiki/Lanzhou_Zhongchuan_International_Airport
None,https://en.wikipedia.org/wiki/Leonardo_da_Vinci-Fiumicino_Airport
LXA,https://en.wikipedia.org/wiki/Lhasa_Gonggar_International_Airport
LOP,https://en.wikipedia.org/wiki/Lombok_International_Airport
None,https://en.wikipedia.org/wiki/Malacca_International_Airport
PDG,https://en.wikipedia.org/wiki/Minangkabau_International_Airport
MYY,https://en.wikipedia.org/wiki/Miri_Airport
NNG,https://en.wikipedia.org/wiki/Nanning_Wuxu_International_Airport
DIL,https://en.wikipedia.org/wiki/Presidente_Nicolau_Lobato_International_Airport
USM,https://en.wikipedia.org/wiki/Samui_Airport
None,https://en.wikipedia.org/wiki/Seoul_Incheon_International_Airport
SBW,https://en.wikipedia.org/wiki/Sibu_Airport
None,https://en.wikipedia.org/wiki/Subang_International_Airport
SZB,https://en.wikipedia.org/wiki/Sultan_Abdul_Aziz_Shah_Airport
None,https://en.wikipedia.org/wiki/Sultan_Aji_Muhammad_Sulaiman_Sepinggan_International_Airport
IPH,https://en.wikipedia.org/wiki/Sultan_Azlan_Shah_Airport
KUA,https://en.wikipedia.org/wiki/Sultan_Haji_Ahmad_Shah_Airport
UPG,https://en.wikipedia.org/wiki/Sultan_Hasanuddin_International_Airport
PKU,https://en.wikipedia.org/wiki/Sultan_Syarif_Kasim_II_International_Airport
YIH,https://en.wikipedia.org/wiki/Yichang_Sanxia_International_Airport
YIA,https://en.wikipedia.org/wiki/Yogyakarta_International_Airport
AZA,https://en.wikipedia.org/wiki/Mesa_Gateway_Airport
None,https://en.wikipedia.org/wiki/Atlanta_International_Airport
None,https://en.wikipedia.org/wiki/Carthage_Airport
None,https://en.wikipedia.org/wiki/Hazret_Sultan_International_Airport
None,https://en.wikipedia.org/wiki/Koltsovo_Airport
None,https://en.wikipedia.org/wiki/Shahjalal_International_Airport
None,https://en.wikipedia.org/wiki/Trivandrum_International_Airport
None,https://en.wikipedia.org/wiki/St._Petersburg/Clearwater_International_Airport
CUK,https://en.wikipedia.org/wiki/Caye_Caulker_Airport
CYC,https://en.wikipedia.org/wiki/Caye_Chapel_Airport
CZH,https://en.wikipedia.org/wiki/Corozal_Airport
DGA,https://en.wikipedia.org/wiki/Dangriga_Airport
SPR,https://en.wikipedia.org/wiki/John_Greif_II_Airport
PLJ,https://en.wikipedia.org/wiki/Placencia_Airport
PND,https://en.wikipedia.org/wiki/Punta_Gorda_Airport_(Belize)
None,https://en.wikipedia.org/wiki/San_Pedro_Airport
HRO,https://en.wikipedia.org/wiki/Boone_County_Airport_(Arkansas)
HOT,https://en.wikipedia.org/wiki/Memorial_Field_Airport
ELD,https://en.wikipedia.org/wiki/South_Arkansas_Regional_Airport_at_Goodwin_Field
ANF,https://en.wikipedia.org/wiki/Andr%C3%A9s_Sabella_G%C3%A1lvez_International_Airport
PSO,https://en.wikipedia.org/wiki/Antonio_Nari%C3%B1o_Airport
NVA,https://en.wikipedia.org/wiki/Benito_Salas_Airport
PTX,https://en.wikipedia.org/wiki/Contador_Airport
UIB,https://en.wikipedia.org/wiki/El_Cara%C3%B1o_Airport
GPI,https://en.wikipedia.org/wiki/Guapi_Airport
FLA,https://en.wikipedia.org/wiki/Gustavo_Artunduaga_Paredes_Airport
BSC,https://en.wikipedia.org/wiki/Jos%C3%A9_Celestino_Mutis_Airport
TCO,https://en.wikipedia.org/wiki/La_Florida_Airport_(Colombia)
COG,https://en.wikipedia.org/wiki/Mandinga_Airport
NQU,https://en.wikipedia.org/wiki/Reyes_Murillo_Airport
IPI,https://en.wikipedia.org/wiki/San_Luis_Airport_(Colombia)
TBD,https://en.wikipedia.org/wiki/Timbiqui_Airport
PUU,https://en.wikipedia.org/wiki/Tres_de_Mayo_Airport
None,https://en.wikipedia.org/wiki/Vanguardia_Airport
None,https://en.wikipedia.org/wiki/Barajas_Airport
None,https://en.wikipedia.org/wiki/Bucharest_Airport
None,https://en.wikipedia.org/wiki/Karlsruhe_Airport
OMO,https://en.wikipedia.org/wiki/Mostar_International_Airport
None,https://en.wikipedia.org/wiki/Vaclav_Havel_Airport
None,https://en.wikipedia.org/wiki/Puerto_Balleto
APN,https://en.wikipedia.org/wiki/Alpena_County_Regional_Airport
ESC,https://en.wikipedia.org/wiki/Delta_County_Airport
IMT,https://en.wikipedia.org/wiki/Ford_Airport_(Iron_Mountain)
BGM,https://en.wikipedia.org/wiki/Greater_Binghamton_Airport
None,https://en.wikipedia.org/wiki/Ankara_Airport
None,https://en.wikipedia.org/wiki/Aurel_Vlaicu_International_Airport
None,https://en.wikipedia.org/wiki/Banjul_Airport
GZP,https://en.wikipedia.org/wiki/Gazipa%C5%9Fa%E2%80%93Alanya_Airport
None,https://en.wikipedia.org/wiki/Krabi_Airport
None,https://en.wikipedia.org/wiki/Marrakesh_Airport
None,https://en.wikipedia.org/wiki/Nice_Airport
IEG,https://en.wikipedia.org/wiki/Zielona_G%C3%B3ra_Airport
None,https://en.wikipedia.org/wiki/Gulf_Shores_International_Airport
None,https://en.wikipedia.org/wiki/Sarasota_International_Airport
AKA,https://en.wikipedia.org/wiki/Ankang_Fuqiang_Airport
HQQ,https://en.wikipedia.org/wiki/Anyang_Hongqiqu_Airport
NBS,https://en.wikipedia.org/wiki/Baishan_Changbaishan_Airport
None,https://en.wikipedia.org/wiki/Baotou_Airport
BZX,https://en.wikipedia.org/wiki/Bazhong_Enyang_Airport
BFJ,https://en.wikipedia.org/wiki/Bijie_Feixiong_Airport
CGD,https://en.wikipedia.org/wiki/Changde_Taohuayuan_Airport
CIH,https://en.wikipedia.org/wiki/Changzhi_Wangcun_Airport
None,https://en.wikipedia.org/wiki/Changzhou_Benniu_Airport
CTU,https://en.wikipedia.org/wiki/Chengdu_Shuangliu_International_Airport
JUH,https://en.wikipedia.org/wiki/Chizhou_Jiuhuashan_Airport
WSK,https://en.wikipedia.org/wiki/Chongqing_Wushan_Airport
DDG,https://en.wikipedia.org/wiki/Dandong_Langtou_Airport
None,https://en.wikipedia.org/wiki/Datong_Yungang_Airport
DZH,https://en.wikipedia.org/wiki/Dazhou_Jinya_Airport
DIG,https://en.wikipedia.org/wiki/Diqing_Shangri-La_Airport
DOY,https://en.wikipedia.org/wiki/Dongying_Shengli_Airport
ENH,https://en.wikipedia.org/wiki/Enshi_Xujiaping_Airport
EHU,https://en.wikipedia.org/wiki/Ezhou_Huahu_International_Airport
FUG,https://en.wikipedia.org/wiki/Fuyang_Airport
GYS,https://en.wikipedia.org/wiki/Guangyuan_Panlong_Airport
HDG,https://en.wikipedia.org/wiki/Handan_Airport
HZG,https://en.wikipedia.org/wiki/Hanzhong_Chenggu_Airport
HCJ,https://en.wikipedia.org/wiki/Hechi_Jinchengjiang_Airport
HEK,https://en.wikipedia.org/wiki/Heihe_Aihui_Airport
HZA,https://en.wikipedia.org/wiki/Heze_Mudan_Airport
HET,https://en.wikipedia.org/wiki/Hohhot_Baita_International_Airport
None,https://en.wikipedia.org/wiki/Huai%27an_Lianshui_Airport
TXN,https://en.wikipedia.org/wiki/Huangshan_Tunxi_International_Airport
HLD,https://en.wikipedia.org/wiki/Hulunbuir_Hailar_Airport
JDZ,https://en.wikipedia.org/wiki/Jingdezhen_Luojia_Airport
None,https://en.wikipedia.org/wiki/Jinggangshan_Airport
SHS,https://en.wikipedia.org/wiki/Jingzhou_Shashi_Airport
JNG,https://en.wikipedia.org/wiki/Jining_Da%27an_Airport
None,https://en.wikipedia.org/wiki/Jinzhou_Bay_Airport
JIU,https://en.wikipedia.org/wiki/Jiujiang_Lushan_Airport
None,https://en.wikipedia.org/wiki/Karamay_Airport
None,https://en.wikipedia.org/wiki/Lanzhou_Zhongchuan_Airport
None,https://en.wikipedia.org/wiki/Lhasa_Gonggar_Airport
LYG,https://en.wikipedia.org/wiki/Lianyungang_Huaguoshan_International_Airport
None,https://en.wikipedia.org/wiki/Lijiang_Sanyi_Airport
LJG,https://en.wikipedia.org/wiki/Lijiang_Sanyi_International_Airport
LFQ,https://en.wikipedia.org/wiki/Linfen_Yaodu_Airport
None,https://en.wikipedia.org/wiki/Linyi_Shubuling_Airport
LPF,https://en.wikipedia.org/wiki/Liupanshui_Yuezhao_Airport
LZH,https://en.wikipedia.org/wiki/Liuzhou_Bailian_Airport
LNL,https://en.wikipedia.org/wiki/Longnan_Chengxian_Airport
LYA,https://en.wikipedia.org/wiki/Luoyang_Beijiao_Airport
LZO,https://en.wikipedia.org/wiki/Luzhou_Yunlong_Airport
LLV,https://en.wikipedia.org/wiki/L%C3%BCliang_Dawu_Airport
MIG,https://en.wikipedia.org/wiki/Mianyang_Nanjiao_Airport
None,https://en.wikipedia.org/wiki/Mudanjiang_Hailang_Airport
NAO,https://en.wikipedia.org/wiki/Nanchong_Gaoping_Airport
None,https://en.wikipedia.org/wiki/Nantong_Xingdong_Airport
NNY,https://en.wikipedia.org/wiki/Nanyang_Jiangying_Airport
LZY,https://en.wikipedia.org/wiki/Nyingchi_Mainling_Airport
None,https://en.wikipedia.org/wiki/O.R._Tambo_International_Airport
None,https://en.wikipedia.org/wiki/Ordos_Ejin_Horo_Airport
XZM,https://en.wikipedia.org/wiki/Outer_Harbour_Ferry_Terminal
PZI,https://en.wikipedia.org/wiki/Panzhihua_Baoanying_Airport
IQN,https://en.wikipedia.org/wiki/Qingyang_Airport
BPE,https://en.wikipedia.org/wiki/Qinhuangdao_Beidaihe_Airport
BAR,https://en.wikipedia.org/wiki/Qionghai_Bo%27ao_International_Airport
NDG,https://en.wikipedia.org/wiki/Qiqihar_Sanjiazi_Airport
JUZ,https://en.wikipedia.org/wiki/Quzhou_Airport
RIZ,https://en.wikipedia.org/wiki/Rizhao_Shanzihe_Airport
SQD,https://en.wikipedia.org/wiki/Shangrao_Sanqingshan_Airport
WGN,https://en.wikipedia.org/wiki/Shaoyang_Wugang_Airport
WDS,https://en.wikipedia.org/wiki/Shiyan_Wudangshan_Airport
HYN,https://en.wikipedia.org/wiki/Taizhou_Luqiao_Airport
None,https://en.wikipedia.org/wiki/Tehran_Imam_Khomeini_International_Airport
TGO,https://en.wikipedia.org/wiki/Tongliao_Airport
TEN,https://en.wikipedia.org/wiki/Tongren_Fenghuang_Airport
TLQ,https://en.wikipedia.org/wiki/Turpan_Jiaohe_Airport
None,https://en.wikipedia.org/wiki/Urumqi_Diwopu_International_Airport
WXN,https://en.wikipedia.org/wiki/Wanzhou_Wuqiao_Airport
None,https://en.wikipedia.org/wiki/Wenshan_Puzhehei_Airport
WNH,https://en.wikipedia.org/wiki/Wenshan_Yanshan_Airport
WUA,https://en.wikipedia.org/wiki/Wuhai_Airport
WHA,https://en.wikipedia.org/wiki/Wuhu_Xuanzhou_Airport
WUS,https://en.wikipedia.org/wiki/Wuyishan_Airport
XFN,https://en.wikipedia.org/wiki/Xiangyang_Liuji_Airport
XIC,https://en.wikipedia.org/wiki/Xichang_Qingshan_Airport
ACX,https://en.wikipedia.org/wiki/Xingyi_Wanfenglin_Airport
None,https://en.wikipedia.org/wiki/Xining_Caojiabao_International_Airport
XAI,https://en.wikipedia.org/wiki/Xinyang_Minggang_Airport
JHG,https://en.wikipedia.org/wiki/Xishuangbanna_Gasa_International_Airport
XUZ,https://en.wikipedia.org/wiki/Xuzhou_Guanyin_International_Airport
ENY,https://en.wikipedia.org/wiki/Yan%27an_Nanniwan_Airport
YBP,https://en.wikipedia.org/wiki/Yibin_Wuliangye_Airport
None,https://en.wikipedia.org/wiki/Yichang_Sanxia_Airport
YIC,https://en.wikipedia.org/wiki/Yichun_Mingyueshan_Airport
None,https://en.wikipedia.org/wiki/Yining_Airport
YIW,https://en.wikipedia.org/wiki/Yiwu_Airport
UYN,https://en.wikipedia.org/wiki/Yulin_Yuyang_Airport
None,https://en.wikipedia.org/wiki/Yuncheng_Guangong_Airport
ZAT,https://en.wikipedia.org/wiki/Zhaotong_Airport
None,https://en.wikipedia.org/wiki/Zhoushan_Putuoshan_Airport
WMT,https://en.wikipedia.org/wiki/Zunyi_Maotai_Airport
CEN,https://en.wikipedia.org/wiki/Ciudad_Obreg%C3%B3n_International_Airport
PXM,https://en.wikipedia.org/wiki/Puerto_Escondido_International_Airport
TAP,https://en.wikipedia.org/wiki/Tapachula_International_Airport
RNN,https://en.wikipedia.org/wiki/Bornholm_Airport
None,https://en.wikipedia.org/wiki/John_Paul_II_International_Airport_Krak%C3%B3w%E2%80%93Balice
SFJ,https://en.wikipedia.org/wiki/Kangerlussuaq_Airport
KSD,https://en.wikipedia.org/wiki/Karlstad_Airport
KRP,https://en.wikipedia.org/wiki/Midtjyllands_Airport
UAK,https://en.wikipedia.org/wiki/Narsarsuaq_Airport
None,https://en.wikipedia.org/wiki/Scandinavian_Mountains_Airport
JSH,https://en.wikipedia.org/wiki/Sitia_Public_Airport
None,https://en.wikipedia.org/wiki/Stansted_Airport
SGD,https://en.wikipedia.org/wiki/S%C3%B8nderborg_Airport
TKU,https://en.wikipedia.org/wiki/Turku_Airport
OSD,https://en.wikipedia.org/wiki/%C3%85re_%C3%96stersund_Airport
AGR,https://en.wikipedia.org/wiki/Agra_Airport
AVT,https://en.wikipedia.org/wiki/Amravati_Airport
None,https://en.wikipedia.org/wiki/Amsterdam_Schiphol_Airport
IXB,https://en.wikipedia.org/wiki/Bagdogra_Airport
BHU,https://en.wikipedia.org/wiki/Bhavnagar_Airport
DIU,https://en.wikipedia.org/wiki/Diu_Airport
FJR,https://en.wikipedia.org/wiki/Fujairah_International_Airport
HDO,https://en.wikipedia.org/wiki/Hindon_Airport
JLG,https://en.wikipedia.org/wiki/Jalgaon_Airport
JGA,https://en.wikipedia.org/wiki/Jamnagar_Airport
None,https://en.wikipedia.org/wiki/Jolly_Grant_Airport
IXK,https://en.wikipedia.org/wiki/Keshod_Airport
KLH,https://en.wikipedia.org/wiki/Kolhapur_Airport
None,https://en.wikipedia.org/wiki/Netaji_Subhash_Chandra_Bose_International_Airport
PBD,https://en.wikipedia.org/wiki/Porbandar_Airport
None,https://en.wikipedia.org/wiki/Srinagar_International_Airport
MSL,https://en.wikipedia.org/wiki/Northwest_Alabama_Regional_Airport
None,https://en.wikipedia.org/wiki/Brno_Airport
IZT,https://en.wikipedia.org/wiki/Ixtepec_Airport
AQG,https://en.wikipedia.org/wiki/Anqing_Tianzhushan_Airport
None,https://en.wikipedia.org/wiki/Baotou_Erliban_Airport
DAT,https://en.wikipedia.org/wiki/Datong_Yungang_International_Airport
None,https://en.wikipedia.org/wiki/Dili_Airport
None,https://en.wikipedia.org/wiki/Ezhou_Huahu_Airport
None,https://en.wikipedia.org/wiki/Fuyang_Xiguan_Airport
KWL,https://en.wikipedia.org/wiki/Guilin_Liangjiang_International_Airport
HMI,https://en.wikipedia.org/wiki/Hami_Yizhou_Airport
HNY,https://en.wikipedia.org/wiki/Hengyang_Nanyue_Airport
DSN,https://en.wikipedia.org/wiki/Ordos_Ejin_Horo_International_Airport
WUT,https://en.wikipedia.org/wiki/Xinzhou_Wutaishan_Airport
None,https://en.wikipedia.org/wiki/Yinchuan_Hedong_Airport
ZHY,https://en.wikipedia.org/wiki/Zhongwei_Shapotou_Airport
None,https://en.wikipedia.org/wiki/Zhuhai_Sanzao_Airport
ZYI,https://en.wikipedia.org/wiki/Zunyi_Xinzhou_Airport
None,https://en.wikipedia.org/wiki/Charles_M._Schulz_Sonoma_County_Airport
None,https://en.wikipedia.org/wiki/Ogden-Hinckley_Airport
None,https://en.wikipedia.org/wiki/Provo_Airport
None,https://en.wikipedia.org/wiki/Reno/Tahoe_International_Airport
CUA,https://en.wikipedia.org/wiki/Ciudad_Constituci%C3%B3n_Airport
GUB,https://en.wikipedia.org/wiki/Guerrero_Negro_Airport
DSI,https://en.wikipedia.org/wiki/Destin_Executive_Airport
None,https://en.wikipedia.org/wiki/Lajitas_International_Airport
OPF,https://en.wikipedia.org/wiki/Miami%E2%80%93Opa_Locka_Executive_Airport
None,https://en.wikipedia.org/wiki/Bucharest_Otopeni_Airport
None,https://en.wikipedia.org/wiki/La_Rochelle_Airport
None,https://en.wikipedia.org/wiki/Limoges_Airport
ZAZ,https://en.wikipedia.org/wiki/Zaragoza_Airport
None,https://en.wikipedia.org/wiki/Barajas_International_Airport
LOH,https://en.wikipedia.org/wiki/Ciudad_de_Catamayo_Airport
None,https://en.wikipedia.org/wiki/Comalapa_International_Airport
MEC,https://en.wikipedia.org/wiki/Eloy_Alfaro_International_Airport
OCC,https://en.wikipedia.org/wiki/Francisco_de_Orellana_Airport
None,https://en.wikipedia.org/wiki/Mariscal_Lamar_Airport
ETR,https://en.wikipedia.org/wiki/Santa_Rosa_International_Airport
BIA,https://en.wikipedia.org/wiki/Bastia%E2%80%93Poretta_Airport
None,https://en.wikipedia.org/wiki/Djerba_Airport
None,https://en.wikipedia.org/wiki/Jerez_de_la_Frontera_Airport
