"origin","nb_outlinks","outlinks","weights","nb_airlines"
"MEC","0","","","0"
"MED","0","","","0"
"MEE","0","","","0"
"MEH","0","","","0"
"MEI","0","","","0"
"MEL","13","ADL AKL BNE CHC CNS HBA HKG LST OOL PER SIN SYD WTB","1 5 1 3 1 1 1 1 1 1 3 2 1","6"
"MEM","150","ABE ABQ ALB ANC ATL ATW AUS BDL BHM BMI BNA BOI BOS BQN BTV BUF BUR BWI CAE CDG CGN CHA CHS CID CLE CLT COS CPR CSG CVG DAY DEN DFW DHN DSM DTW DXB ELP EVV EWR FAR FAT FLL FNT FRA FSD FWA GDL GEG GJT GRR GSO GSP GTF HKG HNL HRL HSV HTS IAD IAH ICN ICT IND JAX JFK KIX LAS LAX LBB LCK LFT LGG LRD MCI MCO MDT MHT MIA MKE MLU MSN MSP MSY MTY MXP NLU NRT OAK OKC OMA ONT ORD ORF PBI PDX PHL PHX PIT PTY PVD PVG PWM QRO RDU RFD RIC RNO ROA ROC RST RSW SAN SAT SAV SBD SBN SDF SDQ SEA SFO SGF SGN SHV SJC SJO SJU SLC SMF SNA STL STN SWF SYR TLC TLH TPA TUL TUS TVF TYS UIO VCP YEG YMX YOW YVR YWG YYC YYZ","1 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1","3"
"MEQ","0","","","0"
"MEU","0","","","0"
"MEX","0","","","0"
"MFA","0","","","0"
"MFE","2","LIT SDF","1 1","1"
"MFJ","0","","","0"
"MFK","0","","","0"
"MFM","3","CCU DOH MAD","1 1 1","2"
"MFN","0","","","0"
"MFR","1","PDX","2","2"
"MFU","0","","","0"
"MGA","0","","","0"
"MGB","0","","","0"
"MGF","0","","","0"
"MGH","0","","","0"
"MGM","0","","","0"
"MGQ","3","ADD IST NBO","1 2 2","5"
"MGS","0","","","0"
"MGT","0","","","0"
"MGW","0","","","0"
"MGY","0","","","0"
"MHC","0","","","0"
"MHD","0","","","0"
"MHG","0","","","0"
"MHH","0","","","0"
"MHK","0","","","0"
"MHQ","0","","","0"
"MHT","15","BGR BTV CVG LEW MEM MPV ONT PHL PQI PWM RFD RKD RUT SDF WVL","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1","4"
"MHX","0","","","0"
"MIA","97","ADD AMS ANC ANU ASU ATL AUA AUS BAQ BGI BOG BRU BWI BZE CAP CFB CLO CNF CUN CVG CWB DFW DOH DWC EZE FLL FLN FPO GCM GDL GEO GIG GND GRU GUA GYD GYE HAV HKG HNL HSV IAH IND IST JAX JFK KIN LAX LGG LIM LUX MAD MAO MBJ MCO MDE MEM MGA MID MST MVD NAS NLU ONT PAP PBM PHL PLS POA POS PTY REC RFD SAL SAP SAT SCL SDF SDQ SJK SJO SJU SKB SSA STI SVD SXM TPA UIO UVF VCP VIX VRA VVI YHM YYZ ZAZ","1 4 7 1 3 4 1 1 2 3 16 3 1 1 1 1 2 1 1 5 2 1 1 1 6 1 1 2 1 1 4 1 1 3 8 1 1 2 1 1 1 4 1 1 1 3 5 2 3 8 2 1 4 1 2 4 2 2 2 1 1 2 4 2 2 2 1 1 1 3 10 1 1 3 5 1 5 1 5 1 5 2 1 1 2 1 1 1 10 1 9 1 1 1 1 2 3","38"
"MID","0","","","0"
"MIG","0","","","0"
"MII","0","","","0"
"MIJ","0","","","0"
"MIM","0","","","0"
"MIR","0","","","0"
"MIS","0","","","0"
"MIU","0","","","0"
"MJB","0","","","0"
"MJC","0","","","0"
"MJE","0","","","0"
"MJF","0","","","0"
"MJI","3","CAI IST OST","1 3 1","4"
"MJK","0","","","0"
"MJL","0","","","0"
"MJM","0","","","0"
"MJN","0","","","0"
"MJT","0","","","0"
"MJU","0","","","0"
"MJZ","0","","","0"
"MKE","16","CMX CVG ESC GRB IMT IND IWD MDW MEM MQT OMA OSH PTK RHI SDF STP","1 1 1 1 2 1 1 1 1 1 1 1 1 2 1 1","8"
"MKG","0","","","0"
"MKK","0","","","0"
"MKL","0","","","0"
"MKM","0","","","0"
"MKP","0","","","0"
"MKQ","0","","","0"
"MKR","0","","","0"
"MKU","0","","","0"
"MKW","0","","","0"
"MKY","2","BNE ISA","2 1","2"
"MKZ","0","","","0"
"MLA","0","","","0"
"MLB","0","","","0"
"MLE","0","","","0"
"MLG","0","","","0"
"MLI","0","","","0"
"MLL","0","","","0"
"MLM","0","","","0"
"MLN","0","","","0"
"MLO","0","","","0"
"MLU","1","MEM","1","1"
"MLX","0","","","0"
"MLY","0","","","0"
"MMB","0","","","0"
"MMCD","0","","","0"
"MMD","0","","","0"
"MME","3","CDG EDI URC","1 1 1","2"
"MMG","0","","","0"
"MMH","0","","","0"
"MMJ","0","","","0"
"MMK","0","","","0"
"MMO","0","","","0"
"MMP","0","","","0"
"MMX","0","","","0"
"MMY","0","","","0"
"MNA","0","","","0"
"MNB","0","","","0"
"MNC","0","","","0"
"MNF","0","","","0"
"MNG","0","","","0"
"MNI","0","","","0"
"MNL","15","CEB EHU FOC HGH HKG HND ICN MAA MFM NNG NRT PVG SZX XMN YIW","1 1 1 1 3 2 1 1 1 2 2 1 1 1 1","13"
"MNS","0","","","0"
"MNT","0","","","0"
"MNX","0","","","0"
"MNY","0","","","0"
"MOB","0","","","0"
"MOC","0","","","0"
"MOF","0","","","0"
"MOG","0","","","0"
"MOH","0","","","0"
"MOI","0","","","0"
"MOK","0","","","0"
"MOL","0","","","0"
"MOO","0","","","0"
"MOT","0","","","0"
"MOU","0","","","0"
"MOV","0","","","0"
"MOZ","0","","","0"
"MPA","0","","","0"
"MPB","0","","","0"
"MPC","0","","","0"
"MPH","0","","","0"
"MPL","0","","","0"
"MPM","3","ERS JNB NBO","1 1 1","2"
"MPN","0","","","0"
"MPY","0","","","0"
"MQC","0","","","0"
"MQF","0","","","0"
"MQJ","0","","","0"
"MQL","0","","","0"
"MQM","0","","","0"
"MQN","0","","","0"
"MQP","0","","","0"
"MQS","0","","","0"
"MQT","3","ATW LAN MKE","1 1 1","3"
"MQX","0","","","0"
"MRA","3","CAI HHN IST","1 1 1","2"
"MRD","0","","","0"
"MRE","0","","","0"
"MRI","0","","","0"
"MRS","6","AJA BIA CDG CGN NCE RNS","1 1 1 1 1 1","2"
"MRU","0","","","0"
"MRV","0","","","0"
"MRX","0","","","0"
"MRY","0","","","0"
"MSA","0","","","0"
"MSH","0","","","0"
"MSJ","0","","","0"
"MSL","0","","","0"
"MSN","0","","","0"
"MSO","1","GTF","1","1"
"MSP","25","AFW AXN BJI BRD CVG DLH DTL EVM FFM GPZ IND INL KADC LSE MEM MML OMA ONA PHL RFD RIE SBD SDF TVF YWG","2 2 3 2 2 3 1 1 1 1 1 2 1 2 1 1 1 1 1 1 2 1 1 4 2","6"
"MSQ","0","","","0"
"MSR","0","","","0"
"MSS","0","","","0"
"MST","22","ACC ADD ALA AMM BHX DOH DUB DWC EHU HKG IST JFK LCA LCK LUX MIA NBO ORD PVG TAS UIO ZAZ","1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 3 1 1 1 2 2","11"
"MSU","0","","","0"
"MSY","6","CVG IAH IND MEM ONT SDF","2 2 1 2 1 1","4"
"MSZ","0","","","0"
"MTE","0","","","0"
"MTJ","0","","","0"
"MTK","0","","","0"
"MTM","0","","","0"
"MTN","3","BED CLT FTY","1 1 1","1"
"MTR","0","","","0"
"MTT","0","","","0"
"MTV","0","","","0"
"MTY","0","","","0"
"MUA","0","","","0"
"MUB","0","","","0"
"MUC","0","","","0"
"MUH","0","","","0"
"MUK","0","","","0"
"MUM","0","","","0"
"MUN","0","","","0"
"MUR","0","","","0"
"MUU","0","","","0"
"MUW","0","","","0"
"MUX","0","","","0"
"MUZ","0","","","0"
"MVB","0","","","0"
"MVD","0","","","0"
"MVP","0","","","0"
"MVQ","0","","","0"
"MVR","0","","","0"
"MVT","0","","","0"
"MVY","4","BOS EWB HYA PVD","1 1 1 1","2"
"MWA","0","","","0"
"MWE","0","","","0"
"MWF","0","","","0"
"MWK","0","","","0"
"MWX","0","","","0"
"MWZ","2","BRU NBO","1 1","3"
"MXB","0","","","0"
"MXH","0","","","0"
"MXL","0","","","0"
"MXP","45","ADD ALA AMS AOI ASB ATH BAH BCN BEG BRU BUD CAG CAI CDG CGN CTA CVG DOH DWC EHU EMA FRA GYD HKG ICN IST JED LEJ LGG LHR LTN LUX MAD MUC NAP NRT ORD OTP PSA RUH SJU SKG STN VIT ZAG","1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 4 1 1 2 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1","19"
"MXQ","0","","","0"
"MXS","0","","","0"
"MXV","0","","","0"
"MXX","0","","","0"
"MXY","0","","","0"
"MXZ","0","","","0"
"MYA","0","","","0"
"MYD","0","","","0"
"MYEB","0","","","0"
"MYG","0","","","0"
"MYI","0","","","0"
"MYJ","0","","","0"
"MYK","0","","","0"
"MYL","0","","","0"
"MYP","4","ASB BKK KRW TAZ","1 1 1 1","1"
"MYQ","0","","","0"
"MYR","1","CAE","1","1"
"MYT","0","","","0"
"MYU","0","","","0"
"MYW","0","","","0"
"MYY","3","BKI KCH KUL","1 1 1","1"
"MYZ","0","","","0"
"MZA","0","","","0"
"MZG","0","","","0"
"MZH","0","","","0"
"MZI","0","","","0"
"MZK","0","","","0"
"MZL","0","","","0"
"MZR","0","","","0"
"MZT","0","","","0"
"MZV","0","","","0"
"MZW","0","","","0"
"NAA","0","","","0"
"NAG","0","","","0"
"NAH","0","","","0"
"NAJ","0","","","0"
"NAL","0","","","0"
"NAM","0","","","0"
"NAN","0","","","0"
"NAO","0","","","0"
"NAP","0","","","0"
"NAQ","0","","","0"
"NAS","0","","","0"
"NAT","0","","","0"
"NAU","0","","","0"
"NAV","0","","","0"
"NAW","0","","","0"
"NBC","0","","","0"
"NBE","0","","","0"
"NBJ","0","","","0"
"NBO","26","ADE AKX BOM CAN DAR DEL DWC DXB EBB EDL HGA HKG HRE JIB JNB JUB KGL LGG LLW LUN MGQ MPM MWZ POL TAS ZNZ","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1","4"
"NBS","0","","","0"
"NBX","0","","","0"
"NCA","0","","","0"
"NCE","1","MRS","1","1"
"NCL","0","","","0"
"NCN","0","","","0"
"NCU","0","","","0"
"NDA","0","","","0"
"NDB","0","","","0"
"NDC","0","","","0"
"NDG","0","","","0"
"NDJ","5","CAI DWC JED LUX SHJ","1 1 1 1 1","3"
"NDK","0","","","0"
"NDR","0","","","0"
"NDY","0","","","0"
"NEG","0","","","0"
"NEK","0","","","0"
"NER","0","","","0"
"NEU","0","","","0"
"NEV","0","","","0"
"NFO","0","","","0"
"NGB","6","AMS HBA HKG ICN KIX MNL","1 1 1 1 2 1","6"
"NGD","0","","","0"
"NGE","0","","","0"
"NGI","0","","","0"
"NGK","0","","","0"
"NGO","0","","","0"
"NGQ","0","","","0"
"NGS","0","","","0"
"NHV","0","","","0"
"NIB","0","","","0"
"NIM","0","","","0"
"NIO","0","","","0"
"NIQ","0","","","0"
"NJC","0","","","0"
"NJF","0","","","0"
"NKC","0","","","0"
"NKG","1","ZIA","1","1"
"NKM","0","","","0"
"NKT","0","","","0"
"NLA","0","","","0"
"NLD","0","","","0"
"NLF","0","","","0"
"NLG","0","","","0"
"NLH","0","","","0"
"NLI","0","","","0"
"NLK","0","","","0"
"NLO","0","","","0"
"NLT","0","","","0"
"NLU","34","ADD ANC CGO CPH CVG DFW DWC FRA GDL GUA HGH HNL HRB HSV IAH IND IST JFK LAX LGG MDE MIA MTY ORD OST PVG SCL SDF SZX UIO YHZ YUL YYZ ZAZ","1 2 1 1 2 1 1 2 3 1 1 1 1 1 2 2 1 1 4 2 1 1 1 2 1 1 1 1 1 2 1 1 1 2","13"
"NLV","0","","","0"
"NMA","0","","","0"
"NME","0","","","0"
"NMF","0","","","0"
"NMI","0","","","0"
"NNB","0","","","0"
"NNG","18","BKK CGO CRK DAC DEL HGH KHI KHN KUL MAA MNL NKG PVG RGN SGN SIN SZB SZX","2 1 2 2 1 1 1 1 1 1 1 1 1 2 4 3 1 1","10"
"NNL","0","","","0"
"NNM","0","","","0"
"NNT","0","","","0"
"NNX","0","","","0"
"NNY","0","","","0"
"NOB","0","","","0"
"NOC","0","","","0"
"NOD","0","","","0"
"NOJ","0","","","0"
"NON","0","","","0"
"NOP","0","","","0"
"NOS","0","","","0"
"NOU","0","","","0"
"NOV","0","","","0"
"NOZ","0","","","0"
"NPE","0","","","0"
"NPL","0","","","0"
"NPT","0","","","0"
"NPY","0","","","0"
"NQN","0","","","0"
"NQU","0","","","0"
"NQY","0","","","0"
"NQZ","4","BUD LUX TAS TFU","1 1 1 1","3"
"NRE","0","","","0"
"NRK","0","","","0"
"NRL","0","","","0"
"NRN","0","","","0"
"NRR","0","","","0"
"NRT","23","ANC CAN CVG FRA GYD HHN HKG ICN LAX LUX MNL MXP NGO ORD PVG SZX TAO TPE WUH XIY XMN YEG YNT","1 1 1 1 2 1 2 2 2 2 1 3 1 2 1 1 1 1 1 1 1 1 1","12"
"NSB","0","","","0"
"NSH","0","","","0"
"NSI","0","","","0"
"NSK","0","","","0"
"NSN","0","","","0"
"NSQ","0","","","0"
"NST","0","","","0"
"NTE","0","","","0"
"NTG","0","","","0"
"NTI","0","","","0"
"NTL","0","","","0"
"NTN","0","","","0"
"NTQ","0","","","0"
"NTT","0","","","0"
"NTX","0","","","0"
"NUA","0","","","0"
"NUE","0","","","0"
"NUI","0","","","0"
"NUL","0","","","0"
"NUM","0","","","0"
"NUP","0","","","0"
"NUS","0","","","0"
"NUX","0","","","0"
"NVA","0","","","0"
"NVI","20","BLL BRU BSL BSZ DEL DME DXB HAN HGH ICN IKA ISB IST KHI MXP TAS TLV TSN VIE ZAZ","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1","5"
"NVT","0","","","0"
"NWI","0","","","0"
"NYA","0","","","0"
"NYI","0","","","0"
"NYK","0","","","0"
"NYM","0","","","0"
"NYO","0","","","0"
"NYR","0","","","0"
"NYS","0","","","0"
"NYT","0","","","0"
"NYU","0","","","0"
"NZE","0","","","0"
"NZH","0","","","0"
"NZKM","0","","","0"
"NZL","0","","","0"
"NZNE","0","","","0"
"NZTL","0","","","0"
"OAG","0","","","0"
"OAJ","0","","","0"
"OAK","28","ABE AKL ANC ATL DFW EWR FAT GDL HNL IND KIX LAS LAX LGG MEM NRT ONT ORD PDX PHL PHX RFD RNO SAN SDF SEA SLC SYD","1 1 1 1 2 1 2 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1","2"
"OAL","0","","","0"
"OAX","0","","","0"
"OBI","0","","","0"
"OBN","0","","","0"
"OBO","0","","","0"
"OBU","0","","","0"
"OBX","0","","","0"
"OBY","0","","","0"
"OCC","0","","","0"
"OCJ","0","","","0"
"OCM","0","","","0"
"OCV","0","","","0"
"ODB","0","","","0"
"ODE","0","","","0"
"ODN","0","","","0"
"ODO","0","","","0"
"ODY","0","","","0"
"OEC","0","","","0"
"OER","0","","","0"
"OFU","0","","","0"
"OGD","0","","","0"
"OGG","5","HNL ITO KOA LIH ONT","3 2 3 1 2","5"
"OGL","0","","","0"
"OGM","0","","","0"
"OGN","0","","","0"
"OGS","0","","","0"
"OGU","0","","","0"
"OGV","0","","","0"
"OGX","0","","","0"
"OGZ","0","","","0"
"OHD","0","","","0"
"OHE","0","","","0"
"OHH","0","","","0"
"OHO","0","","","0"
"OHS","0","","","0"
"OIA","0","","","0"
"OIR","0","","","0"
"OIT","0","","","0"
"OJU","0","","","0"
"OKA","0","","","0"
"OKC","0","","","0"
"OKD","0","","","0"
"OKE","0","","","0"
"OKI","0","","","0"
"OKJ","0","","","0"
"OKL","0","","","0"
"OKR","0","","","0"
"OKU","0","","","0"
"OLA","0","","","0"
"OLB","0","","","0"
"OLF","0","","","0"
"OLH","0","","","0"
"OLP","0","","","0"
"OLZ","0","","","0"
"OMA","7","BBW CVG GRI HSI OFK ONL STL","1 1 1 1 1 1 1","2"
"OME","0","","","0"
"OMH","0","","","0"
"OMN","0","","","0"
"OMO","0","","","0"
"OMR","0","","","0"
"OMS","0","","","0"
"ONG","0","","","0"
"ONJ","0","","","0"
"ONK","0","","","0"
"ONQ","0","","","0"
"ONS","0","","","0"
"ONT","68","ABQ ANC ATL AUS BDL BFI BFL BIH BIL BLH BOI BOS BUR BWI CLT CVG DEN DFW ELP EWR FAT FSD GEG GSO HNL IAH IND IPL IYK JFK KOA LAL LAN LAX LIH MCO MEM MHR MHT MHV MIA MSP OAK OGG ORD OXR PDX PHL PHX PSP PVD RFD RNO SAN SAT SBA SBD SBP SDF SEA SJU SLC SMX STL TIJ TPA VIS WJF","1 1 1 1 2 1 2 1 1 1 1 1 1 2 1 2 2 2 1 2 2 1 1 1 3 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 3 1 2 2 1 2 2 2 1 1 1 2 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1","9"
"ONX","0","","","0"
"OOK","0","","","0"
"OOL","1","SYD","1","1"
"OOM","0","","","0"
"OPF","0","","","0"
"OPO","1","CGN","1","1"
"OPP","0","","","0"
"OPS","0","","","0"
"OPU","0","","","0"
"ORB","0","","","0"
"ORD","46","AKL AMS ANC ATL AUH BIL BRU CAN CKG CPH CVG DFW DOH DWC FRA GDL GYD HKG HNL IAH ICN IND IST JFK LAX LGG LUX MAN MEL MIA MST MXP NLU NRT OST PEK PVG SEA SIN SNN STR SYD TSN VCP YEG YYZ","1 2 6 2 1 1 2 1 1 1 1 4 1 1 4 1 1 1 2 1 1 1 1 4 6 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 1 1 2","17"
"ORF","2","MEM MEO","1 1","2"
"ORH","0","","","0"
"ORI","0","","","0"
"ORK","0","","","0"
"ORN","0","","","0"
"ORT","0","","","0"
"ORU","0","","","0"
"ORV","0","","","0"
"ORX","0","","","0"
"ORY","0","","","0"
"ORZ","0","","","0"
"OSD","0","","","0"
"OSI","0","","","0"
"OSL","19","AMS BOO BRU DOH EHU GYD HAN HEL HKG ICN IST LGG LYR PVG TFU TLV TOS TRD VIE","1 1 1 1 1 1 1 1 1 2 1 3 1 1 1 1 1 1 1","13"
"OSM","0","","","0"
"OSR","5","CGN LEJ LGG PVG SJW","1 1 1 1 1","4"
"OSS","0","","","0"
"OST","1","CAI","1","1"
"OSW","0","","","0"
"OSY","0","","","0"
"OTD","0","","","0"
"OTH","6","CEC CVO HIO PDX RBG SLE","1 1 1 2 1 1","2"
"OTI","0","","","0"
"OTP","6","CGN DMM IST LEJ MXP RUH","1 1 1 1 1 1","4"
"OTR","0","","","0"
"OTS","0","","","0"
"OTZ","0","","","0"
"OUA","1","LGG","1","0"
"OUD","0","","","0"
"OUE","0","","","0"
"OUI","0","","","0"
"OUL","0","","","0"
"OUZ","0","","","0"
"OVB","9","CGO DME GDX HGH HRB NSK PKC URC UUS","1 1 1 1 1 1 1 1 1","3"
"OVD","0","","","0"
"OVR","0","","","0"
"OVS","0","","","0"
"OWB","0","","","0"
"OWD","0","","","0"
"OXB","0","","","0"
"OXC","0","","","0"
"OYC","0","","","0"
"OYE","0","","","0"
"OYK","0","","","0"
"OZC","0","","","0"
"OZG","0","","","0"
"OZZ","0","","","0"
"PAB","0","","","0"
"PAC","0","","","0"
"PAD","0","","","0"
"PAE","0","","","0"
"PAF","0","","","0"
"PAG","0","","","0"
"PAH","0","","","0"
"PAP","1","MIA","2","2"
"PAQC","0","","","0"
"PAS","0","","","0"
"PAT","0","","","0"
"PBA","0","","","0"
"PBC","0","","","0"
"PBD","0","","","0"
"PBG","0","","","0"
"PBH","0","","","0"
"PBI","0","","","0"
"PBM","1","MIA","1","1"
"PBO","0","","","0"
"PBQ","0","","","0"
"PBU","0","","","0"
"PBZ","0","","","0"
"PCL","0","","","0"
"PCN","0","","","0"
"PCP","0","","","0"
"PCR","0","","","0"
"PDA","0","","","0"
"PDB","0","","","0"
"PDG","1","HLP","1","1"
"PDL","0","","","0"
"PDM","0","","","0"
"PDP","0","","","0"
"PDS","0","","","0"
"PDT","2","GEG LGD","1 1","1"
"PDV","0","","","0"
"PDX","34","AFW ANC APA BFI BOK CEC CVG CVO DFW EUG FAI FMU GEG GTP HES HIO HKG IND LAX LGD MEM MFR OAK ONP ONT ORD OTH RBG RDM RFD SDF SEA SLE SNA","1 1 1 1 1 1 2 2 1 2 1 1 1 1 1 1 1 1 1 1 1 2 2 2 3 1 2 1 2 1 1 2 2 1","8"
"PEC","0","","","0"
"PED","0","","","0"
"PEE","0","","","0"
"PEG","0","","","0"
"PEI","0","","","0"
"PEK","29","ALA AMS ANC ATL AUH CAN CDG CGK FNJ FRA HGH HKG ICN JFK KIX LAX LUX MFM MUC NKG NRT ORD PIK PVG SIN SVO SZX TPE WUX","1 1 1 1 1 2 2 1 1 2 3 1 5 1 1 1 1 1 1 2 1 1 1 6 1 1 3 3 1","18"
"PEM","0","","","0"
"PEN","12","BKK CAN HAN HKG HKT ICN KTI KUL SGN SIN SZX TPE","3 1 2 3 1 1 1 4 4 2 1 3","12"
"PER","4","ADL HKG MEL SYD","1 1 1 1","1"
"PES","0","","","0"
"PET","0","","","0"
"PEU","0","","","0"
"PEV","0","","","0"
"PEW","0","","","0"
"PEZ","0","","","0"
"PFB","0","","","0"
"PFO","0","","","0"
"PGA","0","","","0"
"PGD","0","","","0"
"PGF","0","","","0"
"PGH","0","","","0"
"PGK","0","","","0"
"PGM","0","","","0"
"PGQ","0","","","0"
"PGU","0","","","0"
"PGV","0","","","0"
"PHB","0","","","0"
"PHC","3","CDG LGG LUX","1 2 1","4"
"PHE","0","","","0"
"PHF","0","","","0"
"PHH","0","","","0"
"PHL","1","PVD","1","1"
"PHO","0","","","0"
"PHS","0","","","0"
"PHW","0","","","0"
"PHX","20","ABQ CVG DEN DFW FHU HII HMO LAX LBB ONT PJB PRC RFD RNO SAN SDF SLC SOW TUS YUM","3 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 1","3"
"PIA","2","RFD SDF","1 1","1"
"PIB","0","","","0"
"PIE","0","","","0"
"PIH","0","","","0"
"PIK","13","ARN CAN CDG CGO CTU HKG IAH LAX LUX ORD OSL PEK SEA","1 2 1 1 1 1 1 1 1 1 1 1 1","6"
"PIN","0","","","0"
"PIP","0","","","0"
"PIR","1","FSD","1","1"
"PIS","0","","","0"
"PIT","9","CLE CVG EWR IND LAL MEM PHL RIC SDF","1 1 1 1 1 1 1 1 1","3"
"PIU","0","","","0"
"PIX","0","","","0"
"PIZ","0","","","0"
"PJA","0","","","0"
"PJM","0","","","0"
"PKA","0","","","0"
"PKB","0","","","0"
"PKC","0","","","0"
"PKK","0","","","0"
"PKN","0","","","0"
"PKP","0","","","0"
"PKR","0","","","0"
"PKU","1","KJT","1","1"
"PKV","0","","","0"
"PKX","0","","","0"
"PKY","0","","","0"
"PKZ","0","","","0"
"PLJ","0","","","0"
"PLM","0","","","0"
"PLN","3","CIU GRR LAN","1 1 1","2"
"PLO","0","","","0"
"PLQ","0","","","0"
"PLS","0","","","0"
"PLW","0","","","0"
"PLX","0","","","0"
"PLZ","1","JNB","1","1"
"PMA","0","","","0"
"PMC","0","","","0"
"PMF","0","","","0"
"PMG","0","","","0"
"PMI","4","BCN IBZ MAD MAH","1 1 1 1","1"
"PML","0","","","0"
"PMO","0","","","0"
"PMR","2","AKL CHC","2 2","2"
"PMV","0","","","0"
"PMW","0","","","0"
"PMY","0","","","0"
"PNA","0","","","0"
"PND","0","","","0"
"PNH","7","BKK DOH HKG HYD PEN RGN SIN","3 1 1 1 1 1 1","4"
"PNI","0","","","0"
"PNK","0","","","0"
"PNL","0","","","0"
"PNP","0","","","0"
"PNQ","0","","","0"
"PNR","4","ADD CDG LGG LUX","1 1 1 1","2"
"PNS","0","","","0"
"PNT","0","","","0"
"PNY","0","","","0"
"PNZ","0","","","0"
"POA","2","GRU VCP","2 2","3"
"POG","0","","","0"
"POJ","0","","","0"
"POL","1","NBO","1","1"
"POM","2","CGK HIR","1 1","2"
"POP","3","MIA SDQ STI","2 1 2","3"
"POR","0","","","0"
"POS","1","MIA","1","1"
"POZ","0","","","0"
"PPB","0","","","0"
"PPG","1","HNL","1","1"
"PPK","0","","","0"
"PPL","0","","","0"
"PPN","0","","","0"
"PPP","0","","","0"
"PPQ","0","","","0"
"PPR","0","","","0"
"PPS","0","","","0"
"PPT","0","","","0"
"PPV","0","","","0"
"PPW","0","","","0"
"PQC","0","","","0"
"PQI","0","","","0"
"PQM","0","","","0"
"PQQ","0","","","0"
"PQT","0","","","0"
"PRA","0","","","0"
"PRC","2","IGM PHX","1 1","1"
"PRG","6","BRQ CDG CGN CTU DOH IST","1 1 1 1 1 1","5"
"PRI","0","","","0"
"PRM","0","","","0"
"PRN","0","","","0"
"PRO","0","","","0"
"PSA","0","","","0"
"PSC","3","ALW BFI GEG","1 1 2","2"
"PSE","0","","","0"
"PSG","0","","","0"
"PSJ","0","","","0"
"PSM","0","","","0"
"PSO","0","","","0"
"PSP","0","","","0"
"PSR","0","","","0"
"PSS","0","","","0"
"PSU","0","","","0"
"PSY","0","","","0"
"PTA","0","","","0"
"PTD","0","","","0"
"PTF","0","","","0"
"PTG","0","","","0"
"PTH","0","","","0"
"PTO","0","","","0"
"PTP","0","","","0"
"PTQ","0","","","0"
"PTU","0","","","0"
"PTX","0","","","0"
"PTY","0","","","0"
"PUB","0","","","0"
"PUE","0","","","0"
"PUF","0","","","0"
"PUG","0","","","0"
"PUJ","0","","","0"
"PUQ","0","","","0"
"PUS","0","","","0"
"PUU","0","","","0"
"PUW","0","","","0"
"PUY","0","","","0"
"PUZ","0","","","0"
"PVA","0","","","0"
"PVC","0","","","0"
"PVD","7","ACK EWR FWA MEM MVY PHL SDF","1 1 1 1 1 1 1","3"
"PVE","0","","","0"
"PVG","0","","","0"
"PVH","0","","","0"
"PVK","0","","","0"
"PVR","0","","","0"
"PVS","0","","","0"
"PVU","0","","","0"
"PWE","0","","","0"
"PWM","0","","","0"
"PWQ","0","","","0"
"PWX","0","","","0"
"PXA","0","","","0"
"PXH","0","","","0"
"PXM","0","","","0"
"PXN","0","","","0"
"PXO","0","","","0"
"PXU","0","","","0"
"PYB","0","","","0"
"PYC","0","","","0"
"PYH","0","","","0"
"PYJ","0","","","0"
"PYT","0","","","0"
"PZB","0","","","0"
"PZE","0","","","0"
"PZI","0","","","0"
"PZU","0","","","0"
"PZY","0","","","0"
"QAT","0","","","0"
"QBC","0","","","0"
"QCU","0","","","0"
"QEN","0","","","0"
"QFG","0","","","0"
"QFN","0","","","0"
"QGP","0","","","0"
"QGQ","0","","","0"
"QJE","0","","","0"
"QJH","0","","","0"
"QJI","0","","","0"
"QMK","0","","","0"
"QOQ","0","","","0"
"QOW","0","","","0"
"QPL","0","","","0"
"QRO","11","CVG DFW GDL GSP HHN LAX LRD MEM SDF TLC YHM","1 1 1 1 1 1 1 1 1 1 1","8"
"QRW","0","","","0"
"QRY","0","","","0"
"QSF","0","","","0"
"QSR","0","","","0"
"QSZ","0","","","0"
"QUB","0","","","0"
"QUO","0","","","0"
"QUV","0","","","0"
