url,count,iata,name,source
"https://en.wikipedia.org/wiki/Waimea,_Kauaʻi_County,_Hawaii",1,,,to_be_scraped
https://en.wikipedia.org/wiki/Akutan_Seaplane_Base,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Sukilumba_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Kabwum,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Lablab,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Omora,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Satwag_Wau,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Yalumet,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Harbor_Springs_Municipal_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Norrköping_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/City_of_Derry_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Dodoma_International_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Tarangire,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Monkey_Bay_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Creel_Regional_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Datah_Dian_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Long_Alango_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Long_Pujungan_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Long_Sule_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Mahak_Baru_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Accra_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/American_Eagle_(airline_brand),1,,,to_be_scraped
https://en.wikipedia.org/wiki/United_Express,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Cape_Barren_Island,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Cambridge_Aerodrome,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Nottingham_(Tollerton)_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Lubbock,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Kaben_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Monaco_Héliport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/K'gari,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Freedoms_of_the_air#Eighth_freedom_(consecutive_cabotage),1,,,to_be_scraped
https://en.wikipedia.org/wiki/Glenorchy_Aerodrome,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Glenorchy_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Martins_Bay_Aerodrome,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Auburn/Lewiston_Municipal_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Edward_F._Knapp_State_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Waterville_Robert_LaFleur_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Oakland_County_International_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/St._Paul_Downtown_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Fares-Maathodaa_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/List_of_airports_in_the_Falkland_Islands,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Phinda_Private_Game_Reserve,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Timbavati_Private_Nature_Reserve,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Alexandria_Municipal_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Detroit_Lakes_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Fergus_Falls_Municipal_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Grand_Rapids–Itasca_County_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Southwest_Minnesota_Regional_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Rice_Lake_Regional_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Wadena_Municipal_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Winona_Municipal_Airport,1,,,to_be_scraped
"https://en.wikipedia.org/wiki/Faro,_Portugal",1,,,to_be_scraped
https://en.wikipedia.org/wiki/Kuro_Airstrip,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Addis_Ababa,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Pacific_Harbour,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Sint_Maarten,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Yuvai_Semaring_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Pavlodar_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Taldykorgan_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Usharal_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Fak_Fak_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Merdei_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/beryozovo_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Laikipia,1,,,to_be_scraped
"https://en.wikipedia.org/wiki/Meru,_Kenya",1,,,to_be_scraped
https://en.wikipedia.org/wiki/Broken_Bow_Municipal_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Hastings_Municipal_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Norfolk_Regional_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/O'Neill_Municipal_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Blythe_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/General_William_J._Fox_Airfield,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Mojave_Air_and_Space_Port,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Oxnard_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Charles_de_Gaulle,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Coiba_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Jacmel_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Brookings_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Florence_Municipal_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Grants_Pass_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Newport_Municipal_Airport_(Oregon),1,,,to_be_scraped
https://en.wikipedia.org/wiki/Burnakura_Gold_Mine,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Carosue_Dam_Gold_Mine,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Eliwana_mine,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Roy_Hill_mine,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Golden_Grove_mine,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Koolan_Island,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Nova_Mine,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Tropicana_Gold_Mine,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Wodgina_mine,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Lake_Havasu_City_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Sierra_Vista_Municipal_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Ozernaya_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Sobolevo_Airport,1,,,to_be_scraped
